""	"sequence"	"support"
"648"	"<{14095}>"	0.107142857142857
"649"	"<{14105}>"	0.0476190476190476
"650"	"<{14111}>"	0.196428571428571
"651"	"<{14114}>"	0.0714285714285714
"652"	"<{14119}>"	0.226190476190476
"653"	"<{1412}>"	0.0952380952380952
"654"	"<{14121}>"	0.101190476190476
"655"	"<{14148}>"	0.0476190476190476
"656"	"<{141484}>"	0.0476190476190476
"657"	"<{14149}>"	0.0833333333333333
"658"	"<{1415}>"	0.0595238095238095
"659"	"<{14167}>"	0.0595238095238095
"660"	"<{142128}>"	0.0535714285714286
"661"	"<{1422}>"	0.0595238095238095
"662"	"<{1425}>"	0.202380952380952
"663"	"<{14261}>"	0.0535714285714286
"664"	"<{14279}>"	0.101190476190476
"665"	"<{14300}>"	0.0476190476190476
"666"	"<{14302}>"	0.0476190476190476
"667"	"<{14308}>"	0.113095238095238
"668"	"<{1431}>"	0.130952380952381
"669"	"<{14312}>"	0.101190476190476
"670"	"<{14317}>"	0.0773809523809524
"671"	"<{1432}>"	0.0773809523809524
"672"	"<{14321}>"	0.0773809523809524
"673"	"<{1433}>"	0.107142857142857
"674"	"<{14332}>"	0.0654761904761905
"675"	"<{14356}>"	0.0476190476190476
"676"	"<{14363}>"	0.125
"677"	"<{14374}>"	0.0714285714285714
"678"	"<{143778}>"	0.0773809523809524
"679"	"<{14379}>"	0.0476190476190476
"680"	"<{1438}>"	0.0952380952380952
"681"	"<{14380}>"	0.0654761904761905
"682"	"<{14385}>"	0.101190476190476
"683"	"<{1439}>"	0.0476190476190476
"684"	"<{14403}>"	0.0892857142857143
"685"	"<{14408}>"	0.107142857142857
"686"	"<{14409}>"	0.0476190476190476
"687"	"<{14412}>"	0.0833333333333333
"688"	"<{1443}>"	0.0714285714285714
"689"	"<{144396}>"	0.0595238095238095
"690"	"<{1444}>"	0.107142857142857
"691"	"<{14440}>"	0.107142857142857
"692"	"<{14444}>"	0.0773809523809524
"693"	"<{14449}>"	0.0892857142857143
"694"	"<{14468}>"	0.0773809523809524
"695"	"<{14473}>"	0.101190476190476
"696"	"<{14493}>"	0.0476190476190476
"697"	"<{14504}>"	0.0595238095238095
"698"	"<{14511}>"	0.0535714285714286
"699"	"<{145145}>"	0.0535714285714286
"700"	"<{14518}>"	0.0476190476190476
"701"	"<{14531}>"	0.0654761904761905
"702"	"<{14549}>"	0.0595238095238095
"703"	"<{1455}>"	0.0952380952380952
"704"	"<{145641}>"	0.0476190476190476
"705"	"<{14568}>"	0.125
"706"	"<{14590}>"	0.0773809523809524
"707"	"<{14595}>"	0.142857142857143
"708"	"<{14602}>"	0.0714285714285714
"709"	"<{14606}>"	0.0535714285714286
"710"	"<{14628}>"	0.0535714285714286
"711"	"<{14631}>"	0.244047619047619
"712"	"<{14632}>"	0.0833333333333333
"713"	"<{14638}>"	0.0654761904761905
"714"	"<{14639}>"	0.0773809523809524
"715"	"<{1465}>"	0.0535714285714286
"716"	"<{1466}>"	0.25
"717"	"<{146788}>"	0.0476190476190476
"718"	"<{14680}>"	0.0476190476190476
"719"	"<{14686}>"	0.119047619047619
"720"	"<{14692}>"	0.0476190476190476
"721"	"<{14724}>"	0.220238095238095
"722"	"<{14727}>"	0.136904761904762
"723"	"<{14730}>"	0.101190476190476
"724"	"<{14741}>"	0.0952380952380952
"725"	"<{147488}>"	0.0595238095238095
"726"	"<{14750}>"	0.0892857142857143
"727"	"<{14762}>"	0.0892857142857143
"728"	"<{147629}>"	0.0476190476190476
"729"	"<{14765}>"	0.130952380952381
"730"	"<{14863}>"	0.136904761904762
"731"	"<{14865}>"	0.136904761904762
"732"	"<{14868}>"	0.172619047619048
"733"	"<{14870}>"	0.0833333333333333
"734"	"<{14880}>"	0.119047619047619
"735"	"<{14898}>"	0.0892857142857143
"736"	"<{149}>"	0.154761904761905
"737"	"<{14902}>"	0.0833333333333333
"738"	"<{14907}>"	0.0952380952380952
"739"	"<{14931}>"	0.0952380952380952
"740"	"<{14941}>"	0.101190476190476
"741"	"<{14976}>"	0.214285714285714
"742"	"<{14985}>"	0.0595238095238095
"743"	"<{150}>"	0.386904761904762
"744"	"<{15016}>"	0.119047619047619
"745"	"<{15036}>"	0.0833333333333333
"746"	"<{1505}>"	0.119047619047619
"747"	"<{1506}>"	0.130952380952381
"748"	"<{150605}>"	0.0595238095238095
"749"	"<{15067}>"	0.0476190476190476
"750"	"<{15068}>"	0.0773809523809524
"751"	"<{15069}>"	0.160714285714286
"752"	"<{150703}>"	0.0952380952380952
"753"	"<{15071}>"	0.0773809523809524
"754"	"<{15076}>"	0.0476190476190476
"755"	"<{15084}>"	0.0535714285714286
"756"	"<{15086}>"	0.0714285714285714
"757"	"<{15098}>"	0.0476190476190476
"758"	"<{15118}>"	0.0952380952380952
"759"	"<{15132}>"	0.0654761904761905
"760"	"<{15135}>"	0.0595238095238095
"761"	"<{15138}>"	0.0654761904761905
"762"	"<{1516}>"	0.154761904761905
"763"	"<{151621}>"	0.0595238095238095
"764"	"<{15172}>"	0.0476190476190476
"765"	"<{15182}>"	0.18452380952381
"766"	"<{15183}>"	0.107142857142857
"767"	"<{15185}>"	0.0476190476190476
"768"	"<{15187}>"	0.0952380952380952
"769"	"<{15188}>"	0.19047619047619
"770"	"<{151881}>"	0.0535714285714286
"771"	"<{1522}>"	0.0595238095238095
"772"	"<{15225}>"	0.303571428571429
"773"	"<{15237}>"	0.0535714285714286
"774"	"<{152409}>"	0.130952380952381
"775"	"<{152459}>"	0.0535714285714286
"776"	"<{15246}>"	0.0654761904761905
"777"	"<{1526}>"	0.130952380952381
"778"	"<{15262}>"	0.0714285714285714
"779"	"<{15280}>"	0.0773809523809524
"780"	"<{15292}>"	0.101190476190476
"781"	"<{1530}>"	0.0654761904761905
"782"	"<{15300}>"	0.0892857142857143
"783"	"<{153061}>"	0.0535714285714286
"784"	"<{1531}>"	0.125
"785"	"<{15342}>"	0.0595238095238095
"786"	"<{15344}>"	0.166666666666667
"787"	"<{15364}>"	0.0476190476190476
"788"	"<{153684}>"	0.0476190476190476
"789"	"<{15369}>"	0.0595238095238095
"790"	"<{15376}>"	0.0714285714285714
"791"	"<{15378}>"	0.0654761904761905
"792"	"<{1542}>"	0.220238095238095
"793"	"<{15439}>"	0.0476190476190476
"794"	"<{154516}>"	0.0476190476190476
"795"	"<{15461}>"	0.113095238095238
"796"	"<{15487}>"	0.0773809523809524
"797"	"<{155023}>"	0.0654761904761905
"798"	"<{15507}>"	0.0654761904761905
"799"	"<{15521}>"	0.0654761904761905
"800"	"<{15523}>"	0.0595238095238095
"801"	"<{15533}>"	0.0654761904761905
"802"	"<{15535}>"	0.0952380952380952
"803"	"<{1554}>"	0.148809523809524
"804"	"<{15545}>"	0.125
"805"	"<{1555}>"	0.160714285714286
"806"	"<{15557}>"	0.0952380952380952
"807"	"<{155574}>"	0.0714285714285714
"808"	"<{1556}>"	0.196428571428571
"809"	"<{15577}>"	0.178571428571429
"810"	"<{15585}>"	0.0833333333333333
"811"	"<{15600}>"	0.0476190476190476
"812"	"<{15601}>"	0.0833333333333333
"813"	"<{15615}>"	0.0714285714285714
"814"	"<{15623}>"	0.0476190476190476
"815"	"<{15626}>"	0.0654761904761905
"816"	"<{1564}>"	0.0892857142857143
"817"	"<{15641}>"	0.0654761904761905
"818"	"<{15642}>"	0.0476190476190476
"819"	"<{15653}>"	0.172619047619048
"820"	"<{15683}>"	0.0476190476190476
"821"	"<{15686}>"	0.101190476190476
"822"	"<{15706}>"	0.166666666666667
"823"	"<{15710}>"	0.113095238095238
"824"	"<{15740}>"	0.321428571428571
"825"	"<{15752}>"	0.0654761904761905
"826"	"<{15762}>"	0.0476190476190476
"827"	"<{15763}>"	0.119047619047619
"828"	"<{15783}>"	0.130952380952381
"829"	"<{15786}>"	0.0892857142857143
"830"	"<{158}>"	0.0535714285714286
"831"	"<{15808}>"	0.130952380952381
"832"	"<{15814}>"	0.130952380952381
"833"	"<{15823}>"	0.0714285714285714
"834"	"<{15826}>"	0.291666666666667
"835"	"<{158327}>"	0.0535714285714286
"836"	"<{15847}>"	0.0476190476190476
"837"	"<{15854}>"	0.0476190476190476
"838"	"<{15887}>"	0.0833333333333333
"839"	"<{15903}>"	0.0714285714285714
"840"	"<{15905}>"	0.0535714285714286
"841"	"<{15916}>"	0.0535714285714286
"842"	"<{15937}>"	0.0595238095238095
"843"	"<{1594}>"	0.273809523809524
"844"	"<{159591}>"	0.0535714285714286
"845"	"<{1596}>"	0.166666666666667
"846"	"<{15986}>"	0.0535714285714286
"847"	"<{1601}>"	0.148809523809524
"848"	"<{16014}>"	0.0595238095238095
"849"	"<{16016}>"	0.130952380952381
"850"	"<{1603}>"	0.0892857142857143
"851"	"<{16046}>"	0.0476190476190476
"852"	"<{16057}>"	0.0654761904761905
"853"	"<{1606}>"	0.160714285714286
"854"	"<{16073}>"	0.0595238095238095
"855"	"<{16090}>"	0.119047619047619
"856"	"<{16091}>"	0.0476190476190476
"857"	"<{16092}>"	0.107142857142857
"858"	"<{16095}>"	0.0654761904761905
"859"	"<{161}>"	0.0595238095238095
"860"	"<{16100}>"	0.148809523809524
"861"	"<{161004}>"	0.0595238095238095
"862"	"<{16103}>"	0.0595238095238095
"863"	"<{16104}>"	0.0476190476190476
"864"	"<{1611}>"	0.0892857142857143
"865"	"<{16116}>"	0.136904761904762
"866"	"<{1612}>"	0.0654761904761905
"867"	"<{1613}>"	0.0535714285714286
"868"	"<{16148}>"	0.0892857142857143
"869"	"<{16151}>"	0.130952380952381
"870"	"<{16157}>"	0.0952380952380952
"871"	"<{16170}>"	0.113095238095238
"872"	"<{16175}>"	0.0476190476190476
"873"	"<{16211}>"	0.0714285714285714
"874"	"<{16242}>"	0.0654761904761905
"875"	"<{1627}>"	0.119047619047619
"876"	"<{16282}>"	0.136904761904762
"877"	"<{16302}>"	0.0476190476190476
"878"	"<{16304}>"	0.0952380952380952
"879"	"<{16310}>"	0.0535714285714286
"880"	"<{16311}>"	0.0714285714285714
"881"	"<{16313}>"	0.0833333333333333
"882"	"<{16318}>"	0.0535714285714286
"883"	"<{16322}>"	0.0833333333333333
"884"	"<{16335}>"	0.107142857142857
"885"	"<{16406}>"	0.0714285714285714
"886"	"<{1641}>"	0.119047619047619
"887"	"<{16413}>"	0.0476190476190476
"888"	"<{16445}>"	0.267857142857143
"889"	"<{16449}>"	0.0892857142857143
"890"	"<{16480}>"	0.107142857142857
"891"	"<{16499}>"	0.0773809523809524
"892"	"<{16500}>"	0.0595238095238095
"893"	"<{16514}>"	0.0476190476190476
"894"	"<{16534}>"	0.0714285714285714
"895"	"<{16544}>"	0.101190476190476
"896"	"<{16545}>"	0.0595238095238095
"897"	"<{165513}>"	0.0535714285714286
"898"	"<{16564}>"	0.0535714285714286
"899"	"<{165658}>"	0.0714285714285714
"900"	"<{16575}>"	0.101190476190476
"901"	"<{16599}>"	0.0535714285714286
"902"	"<{16624}>"	0.0654761904761905
"903"	"<{16631}>"	0.0773809523809524
"904"	"<{16657}>"	0.0833333333333333
"905"	"<{16673}>"	0.0773809523809524
"906"	"<{1668}>"	0.160714285714286
"907"	"<{16680}>"	0.125
"908"	"<{16681}>"	0.119047619047619
"909"	"<{16689}>"	0.0773809523809524
"910"	"<{16690}>"	0.0595238095238095
"911"	"<{167}>"	0.0952380952380952
"912"	"<{1671}>"	0.0595238095238095
"913"	"<{16725}>"	0.0535714285714286
"914"	"<{16726}>"	0.0773809523809524
"915"	"<{1673}>"	0.0595238095238095
"916"	"<{16738}>"	0.136904761904762
"917"	"<{167497}>"	0.0476190476190476
"918"	"<{16760}>"	0.0595238095238095
"919"	"<{16766}>"	0.0952380952380952
"920"	"<{16767}>"	0.0833333333333333
"921"	"<{16775}>"	0.0892857142857143
"922"	"<{16780}>"	0.0654761904761905
"923"	"<{16789}>"	0.0476190476190476
"924"	"<{168}>"	0.0535714285714286
"925"	"<{16803}>"	0.113095238095238
"926"	"<{16828}>"	0.0833333333333333
"927"	"<{1684}>"	0.0833333333333333
"928"	"<{16849}>"	0.0833333333333333
"929"	"<{1687}>"	0.119047619047619
"930"	"<{16876}>"	0.0952380952380952
"931"	"<{1688}>"	0.101190476190476
"932"	"<{16911}>"	0.0476190476190476
"933"	"<{16945}>"	0.0476190476190476
"934"	"<{16955}>"	0.148809523809524
"935"	"<{16965}>"	0.0654761904761905
"936"	"<{16971}>"	0.0773809523809524
"937"	"<{16975}>"	0.0595238095238095
"938"	"<{16983}>"	0.0714285714285714
"939"	"<{17}>"	0.101190476190476
"940"	"<{17006}>"	0.172619047619048
"941"	"<{17014}>"	0.136904761904762
"942"	"<{17037}>"	0.0654761904761905
"943"	"<{17044}>"	0.196428571428571
"944"	"<{17055}>"	0.0476190476190476
"945"	"<{170843}>"	0.0952380952380952
"946"	"<{17099}>"	0.107142857142857
"947"	"<{1712}>"	0.398809523809524
"948"	"<{171419}>"	0.0714285714285714
"949"	"<{17154}>"	0.0773809523809524
"950"	"<{171575}>"	0.0595238095238095
"951"	"<{17185}>"	0.0535714285714286
"952"	"<{17193}>"	0.0714285714285714
"953"	"<{17204}>"	0.0773809523809524
"954"	"<{17211}>"	0.0654761904761905
"955"	"<{17221}>"	0.0476190476190476
"956"	"<{17227}>"	0.0714285714285714
"957"	"<{17264}>"	0.130952380952381
"958"	"<{1728}>"	0.136904761904762
"959"	"<{17297}>"	0.0892857142857143
"960"	"<{173}>"	0.351190476190476
"961"	"<{17306}>"	0.0476190476190476
"962"	"<{1734}>"	0.196428571428571
"963"	"<{17345}>"	0.0476190476190476
"964"	"<{17352}>"	0.113095238095238
"965"	"<{1736}>"	0.19047619047619
"966"	"<{17369}>"	0.0714285714285714
"967"	"<{17374}>"	0.154761904761905
"968"	"<{1738}>"	0.0952380952380952
"969"	"<{17385}>"	0.130952380952381
"970"	"<{17395}>"	0.0535714285714286
"971"	"<{174}>"	0.125
"972"	"<{1740}>"	0.136904761904762
"973"	"<{17402}>"	0.0535714285714286
"974"	"<{17410}>"	0.214285714285714
"975"	"<{17414}>"	0.0773809523809524
"976"	"<{17430}>"	0.101190476190476
"977"	"<{17450}>"	0.0714285714285714
"978"	"<{17451}>"	0.178571428571429
"979"	"<{17459}>"	0.0476190476190476
"980"	"<{17485}>"	0.0714285714285714
"981"	"<{17488}>"	0.0476190476190476
"982"	"<{17493}>"	0.0714285714285714
"983"	"<{17496}>"	0.0654761904761905
"984"	"<{175}>"	0.0535714285714286
"985"	"<{1752}>"	0.0476190476190476
"986"	"<{17534}>"	0.107142857142857
"987"	"<{17535}>"	0.0476190476190476
"988"	"<{17536}>"	0.220238095238095
"989"	"<{17544}>"	0.142857142857143
"990"	"<{17552}>"	0.148809523809524
"991"	"<{17563}>"	0.279761904761905
"992"	"<{17576}>"	0.119047619047619
"993"	"<{17581}>"	0.0476190476190476
"994"	"<{17585}>"	0.0595238095238095
"995"	"<{17595}>"	0.0654761904761905
"996"	"<{17597}>"	0.0595238095238095
"997"	"<{17599}>"	0.0595238095238095
"998"	"<{17601}>"	0.0535714285714286
"999"	"<{1761}>"	0.0833333333333333
"1000"	"<{17613}>"	0.0892857142857143
"1001"	"<{1763}>"	0.136904761904762
"1002"	"<{1764}>"	0.178571428571429
"1003"	"<{17662}>"	0.0654761904761905
"1004"	"<{1767}>"	0.125
"1005"	"<{17672}>"	0.0535714285714286
"1006"	"<{1768}>"	0.196428571428571
"1007"	"<{17691}>"	0.101190476190476
"1008"	"<{17721}>"	0.0773809523809524
"1009"	"<{17738}>"	0.0535714285714286
"1010"	"<{17746}>"	0.0595238095238095
"1011"	"<{17747}>"	0.0952380952380952
"1012"	"<{17751}>"	0.101190476190476
"1013"	"<{17780}>"	0.125
"1014"	"<{17788}>"	0.0833333333333333
"1015"	"<{17795}>"	0.125
"1016"	"<{17798}>"	0.119047619047619
"1017"	"<{17806}>"	0.0476190476190476
"1018"	"<{17825}>"	0.0654761904761905
"1019"	"<{17846}>"	0.0595238095238095
"1020"	"<{17847}>"	0.101190476190476
"1021"	"<{17849}>"	0.0892857142857143
"1022"	"<{17852}>"	0.0595238095238095
"1023"	"<{17863}>"	0.119047619047619
"1024"	"<{17866}>"	0.125
"1025"	"<{17886}>"	0.0535714285714286
"1026"	"<{17910}>"	0.101190476190476
"1027"	"<{17931}>"	0.0654761904761905
"1028"	"<{17937}>"	0.0892857142857143
"1029"	"<{1794}>"	0.208333333333333
"1030"	"<{17945}>"	0.0476190476190476
"1031"	"<{17962}>"	0.0535714285714286
"1032"	"<{17978}>"	0.0535714285714286
"1033"	"<{179899}>"	0.0595238095238095
"1034"	"<{17992}>"	0.0476190476190476
"1035"	"<{17995}>"	0.0476190476190476
"1036"	"<{18009}>"	0.0595238095238095
"1037"	"<{18017}>"	0.0654761904761905
"1038"	"<{18023}>"	0.0595238095238095
"1039"	"<{1806}>"	0.19047619047619
"1040"	"<{18062}>"	0.0654761904761905
"1041"	"<{18071}>"	0.142857142857143
"1042"	"<{1808}>"	0.30952380952381
"1043"	"<{18092}>"	0.0535714285714286
"1044"	"<{181}>"	0.0476190476190476
"1045"	"<{18120}>"	0.0595238095238095
"1046"	"<{1813}>"	0.446428571428571
"1047"	"<{18135}>"	0.0654761904761905
"1048"	"<{18158}>"	0.0892857142857143
"1049"	"<{1817}>"	0.0952380952380952
"1050"	"<{18173}>"	0.0535714285714286
"1051"	"<{18196}>"	0.0476190476190476
"1052"	"<{18218}>"	0.0714285714285714
"1053"	"<{182340}>"	0.0476190476190476
"1054"	"<{1826}>"	0.107142857142857
"1055"	"<{1828}>"	0.0714285714285714
"1056"	"<{18286}>"	0.0654761904761905
"1057"	"<{1830}>"	0.0595238095238095
"1058"	"<{18303}>"	0.0654761904761905
"1059"	"<{18378}>"	0.0773809523809524
"1060"	"<{18384}>"	0.130952380952381
"1061"	"<{18394}>"	0.125
"1062"	"<{18397}>"	0.18452380952381
"1063"	"<{18398}>"	0.0595238095238095
"1064"	"<{18405}>"	0.148809523809524
"1065"	"<{18418}>"	0.0892857142857143
"1066"	"<{18429}>"	0.154761904761905
"1067"	"<{18457}>"	0.119047619047619
"1068"	"<{18469}>"	0.0535714285714286
"1069"	"<{18470}>"	0.0476190476190476
"1070"	"<{1848}>"	0.113095238095238
"1071"	"<{18484}>"	0.154761904761905
"1072"	"<{18493}>"	0.0535714285714286
"1073"	"<{18529}>"	0.0595238095238095
"1074"	"<{1854}>"	0.0833333333333333
"1075"	"<{18543}>"	0.0952380952380952
"1076"	"<{18544}>"	0.0952380952380952
"1077"	"<{1855}>"	0.0476190476190476
"1078"	"<{18554}>"	0.0476190476190476
"1079"	"<{18559}>"	0.107142857142857
"1080"	"<{18561}>"	0.0595238095238095
"1081"	"<{18564}>"	0.130952380952381
"1082"	"<{18577}>"	0.160714285714286
"1083"	"<{18578}>"	0.125
"1084"	"<{18583}>"	0.136904761904762
"1085"	"<{18585}>"	0.0654761904761905
"1086"	"<{18588}>"	0.0476190476190476
"1087"	"<{18612}>"	0.0535714285714286
"1088"	"<{18617}>"	0.0476190476190476
"1089"	"<{18658}>"	0.119047619047619
"1090"	"<{18663}>"	0.0476190476190476
"1091"	"<{186630}>"	0.0535714285714286
"1092"	"<{18697}>"	0.0833333333333333
"1093"	"<{187}>"	0.214285714285714
"1094"	"<{18702}>"	0.136904761904762
"1095"	"<{1872}>"	0.0476190476190476
"1096"	"<{18729}>"	0.166666666666667
"1097"	"<{18730}>"	0.113095238095238
"1098"	"<{18731}>"	0.0833333333333333
"1099"	"<{18732}>"	0.0654761904761905
"1100"	"<{18748}>"	0.0535714285714286
"1101"	"<{18749}>"	0.0654761904761905
"1102"	"<{18750}>"	0.0892857142857143
"1103"	"<{18753}>"	0.0476190476190476
"1104"	"<{18755}>"	0.0892857142857143
"1105"	"<{1876}>"	0.160714285714286
"1106"	"<{1877}>"	0.125
"1107"	"<{1878}>"	0.0773809523809524
"1108"	"<{18786}>"	0.136904761904762
"1109"	"<{1879}>"	0.142857142857143
"1110"	"<{18796}>"	0.0595238095238095
"1111"	"<{188}>"	0.0654761904761905
"1112"	"<{18812}>"	0.0714285714285714
"1113"	"<{18821}>"	0.0892857142857143
"1114"	"<{18866}>"	0.0773809523809524
"1115"	"<{1887}>"	0.0773809523809524
"1116"	"<{18872}>"	0.0773809523809524
"1117"	"<{18879}>"	0.0654761904761905
"1118"	"<{18890}>"	0.0773809523809524
"1119"	"<{18915}>"	0.196428571428571
"1120"	"<{1894}>"	0.113095238095238
"1121"	"<{18969}>"	0.154761904761905
"1122"	"<{18977}>"	0.101190476190476
"1123"	"<{190}>"	0.267857142857143
"1124"	"<{19005}>"	0.148809523809524
"1125"	"<{1903}>"	0.136904761904762
"1126"	"<{1904}>"	0.0476190476190476
"1127"	"<{19054}>"	0.0535714285714286
"1128"	"<{19056}>"	0.136904761904762
"1129"	"<{19059}>"	0.0476190476190476
"1130"	"<{1906}>"	0.0595238095238095
"1131"	"<{19077}>"	0.0892857142857143
"1132"	"<{19083}>"	0.0595238095238095
"1133"	"<{19086}>"	0.0476190476190476
"1134"	"<{19104}>"	0.0654761904761905
"1135"	"<{19110}>"	0.0773809523809524
"1136"	"<{19112}>"	0.0595238095238095
"1137"	"<{1912}>"	0.369047619047619
"1138"	"<{19128}>"	0.101190476190476
"1139"	"<{19138}>"	0.0833333333333333
"1140"	"<{19149}>"	0.0714285714285714
"1141"	"<{1915}>"	0.0535714285714286
"1142"	"<{19159}>"	0.0595238095238095
"1143"	"<{19161}>"	0.160714285714286
"1144"	"<{1917}>"	0.0476190476190476
"1145"	"<{19178}>"	0.0476190476190476
"1146"	"<{19189}>"	0.130952380952381
"1147"	"<{1919}>"	0.142857142857143
"1148"	"<{19193}>"	0.0595238095238095
"1149"	"<{19196}>"	0.0833333333333333
"1150"	"<{192}>"	0.0892857142857143
"1151"	"<{19206}>"	0.0714285714285714
"1152"	"<{19222}>"	0.0476190476190476
"1153"	"<{19226}>"	0.113095238095238
"1154"	"<{19240}>"	0.0892857142857143
"1155"	"<{19241}>"	0.0476190476190476
"1156"	"<{19245}>"	0.119047619047619
"1157"	"<{19248}>"	0.0535714285714286
"1158"	"<{19262}>"	0.0595238095238095
"1159"	"<{1927}>"	0.0833333333333333
"1160"	"<{1929}>"	0.0654761904761905
"1161"	"<{19295}>"	0.0535714285714286
"1162"	"<{19297}>"	0.0476190476190476
"1163"	"<{19320}>"	0.130952380952381
"1164"	"<{19325}>"	0.0595238095238095
"1165"	"<{19326}>"	0.0535714285714286
"1166"	"<{19335}>"	0.101190476190476
"1167"	"<{1936}>"	0.113095238095238
"1168"	"<{19362}>"	0.0476190476190476
"1169"	"<{19366}>"	0.0476190476190476
"1170"	"<{19386}>"	0.0476190476190476
"1171"	"<{19393}>"	0.107142857142857
"1172"	"<{19399}>"	0.0476190476190476
"1173"	"<{194}>"	0.494047619047619
"1174"	"<{1941}>"	0.0892857142857143
"1175"	"<{19429}>"	0.0952380952380952
"1176"	"<{19431}>"	0.214285714285714
"1177"	"<{1944}>"	0.0595238095238095
"1178"	"<{19449}>"	0.0476190476190476
"1179"	"<{19450}>"	0.0773809523809524
"1180"	"<{19453}>"	0.0892857142857143
"1181"	"<{19456}>"	0.0654761904761905
"1182"	"<{19465}>"	0.0476190476190476
"1183"	"<{19470}>"	0.0892857142857143
"1184"	"<{19473}>"	0.0476190476190476
"1185"	"<{1949}>"	0.0952380952380952
"1186"	"<{195}>"	0.0535714285714286
"1187"	"<{19505}>"	0.0952380952380952
"1188"	"<{19521}>"	0.0595238095238095
"1189"	"<{1953}>"	0.0952380952380952
"1190"	"<{19533}>"	0.0654761904761905
"1191"	"<{19534}>"	0.125
"1192"	"<{19540}>"	0.101190476190476
"1193"	"<{1955}>"	0.142857142857143
"1194"	"<{19568}>"	0.0654761904761905
"1195"	"<{1957}>"	0.0535714285714286
"1196"	"<{19580}>"	0.172619047619048
"1197"	"<{19597}>"	0.0595238095238095
"1198"	"<{196}>"	0.0714285714285714
"1199"	"<{1960}>"	0.0714285714285714
"1200"	"<{19604}>"	0.0654761904761905
"1201"	"<{19614}>"	0.0535714285714286
"1202"	"<{19653}>"	0.0892857142857143
"1203"	"<{19663}>"	0.202380952380952
"1204"	"<{19674}>"	0.0833333333333333
"1205"	"<{1969}>"	0.0773809523809524
"1206"	"<{19695}>"	0.113095238095238
"1207"	"<{196996}>"	0.0595238095238095
"1208"	"<{19700}>"	0.0476190476190476
"1209"	"<{19705}>"	0.0654761904761905
"1210"	"<{19709}>"	0.0773809523809524
"1211"	"<{19716}>"	0.0892857142857143
"1212"	"<{19730}>"	0.0535714285714286
"1213"	"<{19753}>"	0.113095238095238
"1214"	"<{19755}>"	0.125
"1215"	"<{19774}>"	0.0595238095238095
"1216"	"<{19781}>"	0.0535714285714286
"1217"	"<{1982}>"	0.125
"1218"	"<{19829}>"	0.0595238095238095
"1219"	"<{1983}>"	0.0952380952380952
"1220"	"<{19846}>"	0.101190476190476
"1221"	"<{1985}>"	0.148809523809524
"1222"	"<{19859}>"	0.0476190476190476
"1223"	"<{19919}>"	0.0476190476190476
"1224"	"<{19929}>"	0.0535714285714286
"1225"	"<{1993}>"	0.0952380952380952
"1226"	"<{19946}>"	0.142857142857143
"1227"	"<{1995}>"	0.0654761904761905
"1228"	"<{19967}>"	0.0714285714285714
"1229"	"<{19984}>"	0.119047619047619
"1230"	"<{20001}>"	0.0654761904761905
"1231"	"<{20023}>"	0.0535714285714286
"1232"	"<{20039}>"	0.0476190476190476
"1233"	"<{20065}>"	0.107142857142857
"1234"	"<{20068}>"	0.0595238095238095
"1235"	"<{20091}>"	0.0654761904761905
"1236"	"<{20110}>"	0.0595238095238095
